,Date,Time,Transaction,Item,Weekday
536,11/1/2016,16:28:57,252,Eggs,Tuesday
537,11/1/2016,17:46:13,253,Scandinavian,Tuesday
538,11/1/2016,18:43:55,254,Medialuna,Tuesday
539,11/2/2016,8:02:20,255,Coffee,Wednesday
540,11/2/2016,8:02:20,255,Coffee,Wednesday
541,11/2/2016,8:02:20,255,Pastry,Wednesday
542,11/2/2016,8:05:03,256,Coffee,Wednesday
543,11/2/2016,8:05:03,256,Bread,Wednesday
544,11/2/2016,8:07:05,257,Bread,Wednesday
545,11/2/2016,8:07:05,257,Coffee,Wednesday
546,11/2/2016,8:07:05,257,Pastry,Wednesday
548,11/2/2016,8:08:45,258,Coffee,Wednesday
549,11/2/2016,8:08:45,258,Pastry,Wednesday
550,11/2/2016,8:11:35,259,Pastry,Wednesday
551,11/2/2016,8:12:03,260,Coffee,Wednesday
552,11/2/2016,8:12:51,261,Coffee,Wednesday
553,11/2/2016,8:29:04,262,Coffee,Wednesday
554,11/2/2016,8:29:04,262,Hot chocolate,Wednesday
555,11/2/2016,8:29:04,262,Pastry,Wednesday
556,11/2/2016,8:53:32,263,Coke,Wednesday
557,11/2/2016,9:02:24,264,Coffee,Wednesday
558,11/2/2016,9:02:24,264,Jam,Wednesday
559,11/2/2016,9:03:13,265,Tea,Wednesday
561,11/2/2016,9:05:25,266,Bread,Wednesday
562,11/2/2016,9:05:25,266,Pastry,Wednesday
563,11/2/2016,9:18:53,267,Coffee,Wednesday
564,11/2/2016,9:18:53,267,Alfajores,Wednesday
565,11/2/2016,9:18:53,267,Farm House,Wednesday
566,11/2/2016,9:22:47,268,Tea,Wednesday
567,11/2/2016,9:22:47,268,Pastry,Wednesday
568,11/2/2016,9:25:31,269,Bread,Wednesday
569,11/2/2016,9:27:58,270,Coffee,Wednesday
570,11/2/2016,9:27:58,270,Jam,Wednesday
571,11/2/2016,9:33:47,271,Coffee,Wednesday
572,11/2/2016,9:33:47,271,Tea,Wednesday
573,11/2/2016,9:33:47,271,Coffee,Wednesday
574,11/2/2016,9:33:47,271,Pastry,Wednesday
575,11/2/2016,9:35:10,272,Farm House,Wednesday
576,11/2/2016,9:52:58,274,Coffee,Wednesday
578,11/2/2016,9:52:58,274,Bread,Wednesday
579,11/2/2016,9:52:58,274,Pastry,Wednesday
580,11/2/2016,9:53:28,275,Farm House,Wednesday
581,11/2/2016,9:54:47,276,Coffee,Wednesday
582,11/2/2016,9:54:47,276,Coffee,Wednesday
583,11/2/2016,9:54:47,276,Pastry,Wednesday
584,11/2/2016,10:12:15,277,Farm House,Wednesday
585,11/2/2016,10:13:27,278,Coffee,Wednesday
586,11/2/2016,10:13:27,278,Pastry,Wednesday
588,11/2/2016,10:15:48,279,Coffee,Wednesday
589,11/2/2016,10:17:22,280,Coffee,Wednesday
590,11/2/2016,10:17:22,280,Pastry,Wednesday
591,11/2/2016,10:29:56,281,Bread,Wednesday
592,11/2/2016,10:29:56,281,Bread,Wednesday
593,11/2/2016,10:37:45,282,Bread,Wednesday
594,11/2/2016,10:37:45,282,Coffee,Wednesday
595,11/2/2016,10:37:45,282,Pastry,Wednesday
596,11/2/2016,10:44:50,283,Pastry,Wednesday
597,11/2/2016,10:44:50,283,Coffee,Wednesday
598,11/2/2016,10:48:08,284,Coffee,Wednesday
599,11/2/2016,10:48:08,284,Farm House,Wednesday
600,11/2/2016,10:52:20,285,Farm House,Wednesday
601,11/2/2016,10:52:20,285,Farm House,Wednesday
602,11/2/2016,10:52:20,285,Pastry,Wednesday
603,11/2/2016,10:53:48,286,Bread,Wednesday
604,11/2/2016,10:53:48,286,Juice,Wednesday
605,11/2/2016,10:53:48,286,Alfajores,Wednesday
606,11/2/2016,10:56:40,287,Coffee,Wednesday
607,11/2/2016,10:56:40,287,Pastry,Wednesday
608,11/2/2016,10:59:16,288,Bread,Wednesday
609,11/2/2016,10:59:16,288,Alfajores,Wednesday
610,11/2/2016,11:00:57,289,Bread,Wednesday
611,11/2/2016,11:03:49,290,Coffee,Wednesday
612,11/2/2016,11:03:49,290,Cookies,Wednesday
613,11/2/2016,11:04:47,291,Coffee,Wednesday
614,11/2/2016,11:15:13,292,Cookies,Wednesday
615,11/2/2016,11:29:15,293,Hearty & Seasonal,Wednesday
616,11/2/2016,11:35:36,294,Coffee,Wednesday
617,11/2/2016,11:39:45,295,Jam,Wednesday
618,11/2/2016,11:39:45,295,Tartine,Wednesday
619,11/2/2016,11:39:45,295,Bread,Wednesday
620,11/2/2016,11:58:42,296,Farm House,Wednesday
621,11/2/2016,11:58:42,296,Scandinavian,Wednesday
622,11/2/2016,12:06:51,297,Hearty & Seasonal,Wednesday
623,11/2/2016,12:06:51,297,Coffee,Wednesday
624,11/2/2016,12:06:51,297,Muffin,Wednesday
625,11/2/2016,12:06:51,297,Scandinavian,Wednesday
626,11/2/2016,12:11:56,298,Tartine,Wednesday
627,11/2/2016,12:11:56,298,Pick and Mix Bowls,Wednesday
629,11/2/2016,12:11:56,298,Coffee,Wednesday
630,11/2/2016,12:11:56,298,Coke,Wednesday
631,11/2/2016,12:14:15,299,Bread,Wednesday
632,11/2/2016,12:18:15,300,Scandinavian,Wednesday
633,11/2/2016,12:18:15,300,Farm House,Wednesday
634,11/2/2016,12:18:15,300,Alfajores,Wednesday
635,11/2/2016,12:18:15,300,Coffee,Wednesday
636,11/2/2016,12:18:15,300,Coffee,Wednesday
637,11/2/2016,12:24:06,301,Juice,Wednesday
638,11/2/2016,12:24:06,301,Mineral water,Wednesday
639,11/2/2016,12:24:06,301,Soup,Wednesday
640,11/2/2016,12:27:31,302,Soup,Wednesday
641,11/2/2016,12:27:31,302,Tea,Wednesday
642,11/2/2016,12:30:42,303,Juice,Wednesday
643,11/2/2016,12:30:42,303,Tea,Wednesday
644,11/2/2016,12:30:42,303,Cookies,Wednesday
645,11/2/2016,12:30:42,303,Soup,Wednesday
646,11/2/2016,12:33:51,304,Hearty & Seasonal,Wednesday
647,11/2/2016,12:33:51,304,Tea,Wednesday
648,11/2/2016,12:35:41,305,Fudge,Wednesday
649,11/2/2016,12:39:02,306,Coffee,Wednesday
650,11/2/2016,12:39:02,306,Mineral water,Wednesday
651,11/2/2016,12:39:02,306,Juice,Wednesday
652,11/2/2016,12:39:02,306,Soup,Wednesday
653,11/2/2016,12:52:44,307,Hearty & Seasonal,Wednesday
654,11/2/2016,12:54:49,308,Hearty & Seasonal,Wednesday
655,11/2/2016,12:54:49,308,Smoothies,Wednesday
656,11/2/2016,12:56:40,309,Hearty & Seasonal,Wednesday
657,11/2/2016,12:56:40,309,Tea,Wednesday
658,11/2/2016,13:02:57,310,Coffee,Wednesday
659,11/2/2016,13:02:57,310,Sandwich,Wednesday
660,11/2/2016,13:02:57,310,Sandwich,Wednesday
661,11/2/2016,13:09:40,311,Cookies,Wednesday
662,11/2/2016,13:09:40,311,Farm House,Wednesday
663,11/2/2016,13:11:57,312,Soup,Wednesday
664,11/2/2016,13:11:57,312,Tea,Wednesday
665,11/2/2016,13:11:57,312,Juice,Wednesday
666,11/2/2016,13:12:44,313,Soup,Wednesday
667,11/2/2016,13:16:48,314,Coffee,Wednesday
668,11/2/2016,13:23:56,316,Bread,Wednesday
669,11/2/2016,13:42:15,317,Cookies,Wednesday
670,11/2/2016,13:42:15,317,Tea,Wednesday
671,11/2/2016,13:46:42,318,Soup,Wednesday
672,11/2/2016,13:46:42,318,Hearty & Seasonal,Wednesday
673,11/2/2016,13:46:42,318,Bread,Wednesday
674,11/2/2016,13:50:59,319,Coffee,Wednesday
675,11/2/2016,13:58:39,320,Coffee,Wednesday
676,11/2/2016,14:00:37,321,Coffee,Wednesday
677,11/2/2016,14:00:37,321,Tea,Wednesday
678,11/2/2016,14:01:20,322,Bread,Wednesday
679,11/2/2016,14:05:20,323,Tea,Wednesday
680,11/2/2016,14:11:14,324,Coffee,Wednesday
681,11/2/2016,14:11:14,324,Tea,Wednesday
682,11/2/2016,14:11:50,325,Coffee,Wednesday
683,11/2/2016,14:34:44,326,Fudge,Wednesday
684,11/2/2016,15:03:25,327,Tea,Wednesday
685,11/2/2016,15:25:57,328,Soup,Wednesday
686,11/2/2016,15:25:57,328,Tea,Wednesday
687,11/2/2016,15:33:54,329,Juice,Wednesday
688,11/2/2016,15:46:22,330,Alfajores,Wednesday
689,11/2/2016,15:57:42,331,Bread,Wednesday
690,11/2/2016,16:25:49,332,Coffee,Wednesday
691,11/2/2016,16:25:49,332,Alfajores,Wednesday
692,11/2/2016,16:54:35,333,Juice,Wednesday
693,11/2/2016,16:54:35,333,Alfajores,Wednesday
694,11/2/2016,16:54:35,333,Cookies,Wednesday
695,11/2/2016,16:54:35,333,Pick and Mix Bowls,Wednesday
696,11/2/2016,16:54:35,333,Mineral water,Wednesday
697,11/2/2016,17:01:56,334,Coffee,Wednesday
698,11/2/2016,17:01:56,334,Alfajores,Wednesday
699,11/2/2016,17:41:01,335,Fudge,Wednesday
700,11/2/2016,18:08:40,336,Mighty Protein,Wednesday
701,11/2/2016,18:08:40,336,Juice,Wednesday
702,11/2/2016,18:13:04,337,Coffee,Wednesday
703,11/2/2016,18:13:04,337,Mineral water,Wednesday
704,11/2/2016,18:13:04,337,Alfajores,Wednesday
705,11/2/2016,18:19:43,338,Mighty Protein,Wednesday
706,11/2/2016,18:19:43,338,Coffee,Wednesday
707,11/2/2016,18:40:02,339,Alfajores,Wednesday
708,11/3/2016,7:46:50,340,Coffee,Thursday
709,11/3/2016,7:46:50,340,Bread,Thursday
710,11/3/2016,7:50:50,341,Medialuna,Thursday
711,11/3/2016,7:50:50,341,Medialuna,Thursday
712,11/3/2016,8:01:08,342,Medialuna,Thursday
713,11/3/2016,8:01:08,342,Bread,Thursday
714,11/3/2016,8:07:16,343,Farm House,Thursday
715,11/3/2016,8:08:26,344,Coffee,Thursday
716,11/3/2016,8:08:26,344,Pastry,Thursday
717,11/3/2016,8:09:59,345,Farm House,Thursday
719,11/3/2016,8:15:21,346,Coffee,Thursday
720,11/3/2016,8:15:21,346,Coffee,Thursday
721,11/3/2016,8:15:21,346,Pastry,Thursday
722,11/3/2016,8:15:21,346,Pastry,Thursday
723,11/3/2016,8:15:21,346,Coffee,Thursday
724,11/3/2016,8:40:43,347,Medialuna,Thursday
725,11/3/2016,8:49:23,348,Bread,Thursday
727,11/3/2016,8:49:23,348,Tea,Thursday
728,11/3/2016,8:49:23,348,Sandwich,Thursday
729,11/3/2016,8:54:40,349,Bread,Thursday
730,11/3/2016,9:00:24,350,Jam,Thursday
731,11/3/2016,9:00:24,350,Coffee,Thursday
732,11/3/2016,9:00:24,350,Farm House,Thursday
733,11/3/2016,9:02:32,351,Focaccia,Thursday
734,11/3/2016,9:06:17,352,Bread,Thursday
735,11/3/2016,9:08:32,353,Tartine,Thursday
736,11/3/2016,9:08:32,353,Pastry,Thursday
737,11/3/2016,9:08:32,353,Bread,Thursday
738,11/3/2016,9:08:32,353,My-5 Fruit Shoot,Thursday
739,11/3/2016,9:13:37,354,Farm House,Thursday
740,11/3/2016,9:13:37,354,Pastry,Thursday
741,11/3/2016,9:19:54,355,Bread,Thursday
742,11/3/2016,9:19:54,355,Pastry,Thursday
743,11/3/2016,9:24:38,356,Pastry,Thursday
744,11/3/2016,9:24:38,356,Bread,Thursday
745,11/3/2016,9:31:19,357,Jam,Thursday
746,11/3/2016,9:31:19,357,Coffee,Thursday
747,11/3/2016,9:34:00,358,Farm House,Thursday
748,11/3/2016,9:34:56,359,Bread,Thursday
749,11/3/2016,9:34:56,359,Pastry,Thursday
750,11/3/2016,9:44:36,360,Coffee,Thursday
751,11/3/2016,9:44:36,360,Tea,Thursday
752,11/3/2016,9:44:36,360,Bread,Thursday
753,11/3/2016,9:45:20,361,Jam,Thursday
754,11/3/2016,9:57:55,363,Pastry,Thursday
755,11/3/2016,9:57:55,363,Medialuna,Thursday
756,11/3/2016,9:57:55,363,Medialuna,Thursday
757,11/3/2016,9:59:18,364,Coffee,Thursday
758,11/3/2016,10:01:12,365,Tea,Thursday
759,11/3/2016,10:04:37,366,Bread,Thursday
760,11/3/2016,10:10:26,367,Bread,Thursday
761,11/3/2016,10:10:26,367,Pastry,Thursday
762,11/3/2016,10:13:05,368,Pastry,Thursday
763,11/3/2016,10:26:03,369,Farm House,Thursday
764,11/3/2016,10:27:05,370,Tea,Thursday
765,11/3/2016,10:39:12,371,Coffee,Thursday
766,11/3/2016,10:39:12,371,Brownie,Thursday
767,11/3/2016,10:39:12,371,Alfajores,Thursday
768,11/3/2016,10:39:12,371,Fudge,Thursday
769,11/3/2016,10:48:46,372,Bread,Thursday
770,11/3/2016,10:48:46,372,Fudge,Thursday
771,11/3/2016,10:48:46,372,Cookies,Thursday
772,11/3/2016,11:03:49,373,Coffee,Thursday
773,11/3/2016,11:05:44,374,Bread,Thursday
774,11/3/2016,11:15:14,375,Coffee,Thursday
775,11/3/2016,11:15:14,375,Coffee,Thursday
776,11/3/2016,11:15:14,375,Jam,Thursday
777,11/3/2016,11:15:14,375,Pastry,Thursday
778,11/3/2016,11:20:31,376,Soup,Thursday
779,11/3/2016,11:20:31,376,Coffee,Thursday
780,11/3/2016,11:23:16,377,Smoothies,Thursday
781,11/3/2016,11:23:16,377,Soup,Thursday
782,11/3/2016,11:23:16,377,Hearty & Seasonal,Thursday
783,11/3/2016,11:23:16,377,Pastry,Thursday
784,11/3/2016,11:31:01,378,Pastry,Thursday
785,11/3/2016,11:31:01,378,Bread,Thursday
786,11/3/2016,11:47:18,379,Pastry,Thursday
787,11/3/2016,11:47:18,379,Medialuna,Thursday
789,11/3/2016,11:51:52,380,Tea,Thursday
790,11/3/2016,11:51:52,380,Coffee,Thursday
791,11/3/2016,11:53:09,381,Bread,Thursday
792,11/3/2016,11:53:09,381,Cookies,Thursday
793,11/3/2016,12:01:18,382,Coffee,Thursday
794,11/3/2016,12:01:18,382,Coffee,Thursday
795,11/3/2016,12:01:18,382,Bread,Thursday
796,11/3/2016,12:01:18,382,Hearty & Seasonal,Thursday
797,11/3/2016,12:01:18,382,Pick and Mix Bowls,Thursday
798,11/3/2016,12:01:18,382,Sandwich,Thursday
799,11/3/2016,12:01:18,382,Focaccia,Thursday
800,11/3/2016,12:02:49,383,Coffee,Thursday
801,11/3/2016,12:05:25,384,Coffee,Thursday
802,11/3/2016,12:05:25,384,Sandwich,Thursday
803,11/3/2016,12:05:25,384,Brownie,Thursday
804,11/3/2016,12:07:24,385,Brownie,Thursday
805,11/3/2016,12:07:24,385,Cookies,Thursday
806,11/3/2016,12:12:03,386,Coffee,Thursday
807,11/3/2016,12:16:15,387,Coffee,Thursday
809,11/3/2016,12:23:47,388,Sandwich,Thursday
811,11/3/2016,12:23:47,388,Bread,Thursday
812,11/3/2016,12:23:47,388,Coffee,Thursday
813,11/3/2016,12:37:58,389,Coffee,Thursday
814,11/3/2016,12:37:58,389,Hot chocolate,Thursday
815,11/3/2016,12:47:09,390,Tea,Thursday
817,11/3/2016,13:02:37,391,Sandwich,Thursday
818,11/3/2016,13:02:37,391,Coffee,Thursday
819,11/3/2016,13:02:37,391,Brownie,Thursday
820,11/3/2016,13:19:57,392,Brownie,Thursday
821,11/3/2016,13:19:57,392,Pastry,Thursday
822,11/3/2016,13:19:57,392,Focaccia,Thursday
823,11/3/2016,13:19:57,392,Farm House,Thursday
824,11/3/2016,13:30:57,393,Cake,Thursday
825,11/3/2016,13:30:57,393,Focaccia,Thursday
826,11/3/2016,13:35:48,394,Soup,Thursday
827,11/3/2016,13:35:48,394,Hearty & Seasonal,Thursday
828,11/3/2016,13:35:48,394,Mineral water,Thursday
829,11/3/2016,13:36:09,395,Hearty & Seasonal,Thursday
830,11/3/2016,13:37:53,396,Hearty & Seasonal,Thursday
831,11/3/2016,13:41:42,397,Coffee,Thursday
832,11/3/2016,13:41:42,397,Coffee,Thursday
833,11/3/2016,13:41:42,397,Pastry,Thursday
834,11/3/2016,14:00:26,398,Coffee,Thursday
835,11/3/2016,14:03:07,399,Tea,Thursday
836,11/3/2016,14:03:07,399,Cake,Thursday
837,11/3/2016,14:09:44,400,Coffee,Thursday
838,11/3/2016,14:09:44,400,Soup,Thursday
839,11/3/2016,14:14:56,401,Bread,Thursday
840,11/3/2016,14:14:56,401,Focaccia,Thursday
841,11/3/2016,14:14:56,401,Fudge,Thursday
842,11/3/2016,14:16:50,402,Hot chocolate,Thursday
843,11/3/2016,14:16:50,402,Coffee,Thursday
844,11/3/2016,14:16:50,402,Alfajores,Thursday
845,11/3/2016,14:26:27,403,Brownie,Thursday
846,11/3/2016,14:26:27,403,Pastry,Thursday
847,11/3/2016,14:26:27,403,Cake,Thursday
848,11/3/2016,14:40:15,404,Medialuna,Thursday
849,11/3/2016,14:40:15,404,Alfajores,Thursday
850,11/3/2016,14:40:15,404,Dulce de Leche,Thursday
851,11/3/2016,14:41:13,405,Dulce de Leche,Thursday
852,11/3/2016,14:41:13,405,Alfajores,Thursday
853,11/3/2016,14:48:35,406,Bread,Thursday
854,11/3/2016,14:48:35,406,Cake,Thursday
855,11/3/2016,14:51:45,407,Cake,Thursday
856,11/3/2016,14:51:45,407,Coffee,Thursday
857,11/3/2016,15:00:24,408,Bread,Thursday
858,11/3/2016,15:01:52,409,Sandwich,Thursday
859,11/3/2016,15:06:48,410,Bread,Thursday
860,11/3/2016,15:06:48,410,Coffee,Thursday
861,11/3/2016,15:06:48,410,Alfajores,Thursday
862,11/3/2016,15:06:48,410,Medialuna,Thursday
863,11/3/2016,15:19:41,411,Coffee,Thursday
864,11/3/2016,15:23:33,412,Bread,Thursday
865,11/3/2016,15:23:33,412,Alfajores,Thursday
866,11/3/2016,15:27:03,413,Tea,Thursday
867,11/3/2016,15:27:03,413,Coffee,Thursday
868,11/3/2016,15:33:17,414,Bread,Thursday
869,11/3/2016,15:33:40,415,Dulce de Leche,Thursday
870,11/3/2016,15:40:11,416,Farm House,Thursday
871,11/3/2016,15:41:18,417,Fudge,Thursday
872,11/3/2016,15:42:41,418,Coffee,Thursday
873,11/3/2016,15:55:46,419,Coffee,Thursday
874,11/3/2016,15:55:46,419,Alfajores,Thursday
875,11/3/2016,15:55:46,419,Juice,Thursday
876,11/3/2016,15:55:46,419,Ella's Kitchen Pouches,Thursday
877,11/3/2016,15:55:46,419,Brownie,Thursday
878,11/3/2016,15:59:29,420,Alfajores,Thursday
879,11/3/2016,16:06:19,421,Alfajores,Thursday
880,11/3/2016,16:06:19,421,Brownie,Thursday
881,11/3/2016,16:06:19,421,Cookies,Thursday
882,11/3/2016,16:06:19,421,Bread,Thursday
883,11/3/2016,16:06:19,421,Juice,Thursday
884,11/3/2016,16:10:01,422,Cake,Thursday
885,11/3/2016,16:10:01,422,Cookies,Thursday
886,11/3/2016,16:17:24,423,Pick and Mix Bowls,Thursday
887,11/3/2016,16:28:32,424,Coffee,Thursday
888,11/3/2016,16:42:40,425,Farm House,Thursday
889,11/3/2016,17:15:20,426,Tea,Thursday
890,11/3/2016,17:25:09,427,Coffee,Thursday
891,11/3/2016,17:29:00,428,Focaccia,Thursday
892,11/3/2016,17:29:00,428,Farm House,Thursday
893,11/3/2016,17:32:25,429,Dulce de Leche,Thursday
894,11/3/2016,17:40:05,430,Juice,Thursday
895,11/3/2016,17:40:05,430,My-5 Fruit Shoot,Thursday
896,11/3/2016,17:40:05,430,Ella's Kitchen Pouches,Thursday
897,11/3/2016,17:40:05,430,Cookies,Thursday
898,11/3/2016,17:45:07,431,Bread,Thursday
899,11/3/2016,18:07:31,432,Hot chocolate,Thursday
900,11/3/2016,18:08:19,433,Coffee,Thursday
901,11/3/2016,18:51:13,435,Coffee,Thursday
902,11/3/2016,19:00:19,436,Coffee,Thursday
903,11/4/2016,7:32:33,437,Medialuna,Friday
904,11/4/2016,8:34:28,438,Bread,Friday
905,11/4/2016,8:34:28,438,Tea,Friday
906,11/4/2016,8:34:28,438,Jam,Friday
907,11/4/2016,8:36:49,439,Farm House,Friday
908,11/4/2016,8:40:07,440,Bread,Friday
909,11/4/2016,8:45:42,441,Coffee,Friday
911,11/4/2016,8:53:11,442,Medialuna,Friday
912,11/4/2016,8:53:11,442,Coffee,Friday
913,11/4/2016,9:02:15,443,Bread,Friday
914,11/4/2016,9:05:15,444,Medialuna,Friday
915,11/4/2016,9:05:15,444,Pastry,Friday
916,11/4/2016,9:05:15,444,Medialuna,Friday
917,11/4/2016,9:07:34,445,Coffee,Friday
918,11/4/2016,9:07:34,445,Coffee,Friday
919,11/4/2016,9:07:34,445,Jam,Friday
920,11/4/2016,9:08:17,446,Bread,Friday
921,11/4/2016,9:08:17,446,Coffee,Friday
922,11/4/2016,9:09:54,447,Coffee,Friday
923,11/4/2016,9:09:54,447,Coffee,Friday
924,11/4/2016,9:11:33,448,Bread,Friday
925,11/4/2016,9:13:17,449,Hot chocolate,Friday
926,11/4/2016,9:14:38,450,Bread,Friday
927,11/4/2016,9:14:38,450,Medialuna,Friday
928,11/4/2016,9:22:21,451,Bread,Friday
929,11/4/2016,9:22:21,451,Jam,Friday
930,11/4/2016,9:23:35,452,Jam,Friday
931,11/4/2016,9:23:35,452,Bread,Friday
932,11/4/2016,9:24:29,453,Coffee,Friday
933,11/4/2016,9:24:29,453,Bread,Friday
934,11/4/2016,9:29:16,454,Bread,Friday
935,11/4/2016,9:29:16,454,Farm House,Friday
936,11/4/2016,9:30:11,455,Bread,Friday
937,11/4/2016,9:30:11,455,Coffee,Friday
938,11/4/2016,9:30:11,455,Coffee,Friday
939,11/4/2016,9:38:45,456,Tea,Friday
940,11/4/2016,9:38:45,456,Pastry,Friday
941,11/4/2016,9:40:56,457,Coffee,Friday
942,11/4/2016,9:40:56,457,Coffee,Friday
943,11/4/2016,9:52:19,458,Bread,Friday
944,11/4/2016,9:55:18,459,Pastry,Friday
945,11/4/2016,9:55:18,459,Brownie,Friday
946,11/4/2016,10:01:40,460,Farm House,Friday
947,11/4/2016,10:01:57,461,Coffee,Friday
948,11/4/2016,10:10:37,462,Tea,Friday
949,11/4/2016,10:10:37,462,Coffee,Friday
950,11/4/2016,10:10:37,462,Honey,Friday
951,11/4/2016,10:10:37,462,Cookies,Friday
952,11/4/2016,10:14:10,463,Tea,Friday
953,11/4/2016,10:24:15,464,Bread,Friday
954,11/4/2016,10:25:24,465,Brownie,Friday
955,11/4/2016,10:35:23,466,Bread,Friday
956,11/4/2016,10:35:23,466,Coffee,Friday
957,11/4/2016,10:36:59,467,Bread,Friday
958,11/4/2016,10:41:46,468,Coffee,Friday
959,11/4/2016,10:48:39,469,Tea,Friday
960,11/4/2016,10:48:39,469,Tea,Friday
961,11/4/2016,10:51:01,470,Tea,Friday
962,11/4/2016,10:54:43,471,Coffee,Friday
963,11/4/2016,10:54:43,471,Coffee,Friday
964,11/4/2016,11:00:57,473,Bread,Friday
965,11/4/2016,11:00:57,473,Coffee,Friday
966,11/4/2016,11:06:54,474,Bread,Friday
967,11/4/2016,11:06:54,474,Bread,Friday
968,11/4/2016,11:10:13,475,Bread,Friday
969,11/4/2016,11:10:13,475,The BART,Friday
970,11/4/2016,11:12:22,476,Coffee,Friday
972,11/4/2016,11:12:22,476,Brownie,Friday
973,11/4/2016,11:13:28,477,Coffee,Friday
974,11/4/2016,11:17:35,478,Coffee,Friday
975,11/4/2016,11:17:35,478,Brownie,Friday
976,11/4/2016,11:25:41,479,Mineral water,Friday
977,11/4/2016,11:25:41,479,Coffee,Friday
978,11/4/2016,11:25:41,479,Coffee,Friday
979,11/4/2016,11:25:41,479,Tartine,Friday
981,11/4/2016,11:33:11,480,Brownie,Friday
982,11/4/2016,11:33:11,480,Coffee,Friday
983,11/4/2016,11:36:07,481,Brownie,Friday
984,11/4/2016,11:36:07,481,Juice,Friday
985,11/4/2016,11:42:12,482,Coffee,Friday
986,11/4/2016,11:42:12,482,Coffee,Friday
987,11/4/2016,11:42:12,482,Bread,Friday
988,11/4/2016,11:42:12,482,Tea,Friday
989,11/4/2016,11:42:12,482,Alfajores,Friday
990,11/4/2016,11:42:12,482,Medialuna,Friday
991,11/4/2016,11:42:12,482,Pastry,Friday
992,11/4/2016,11:42:12,482,Jam,Friday
993,11/4/2016,12:09:05,483,Bread,Friday
994,11/4/2016,12:13:14,484,Fudge,Friday
995,11/4/2016,12:13:14,484,Fudge,Friday
996,11/4/2016,12:17:15,485,Coffee,Friday
997,11/4/2016,12:17:15,485,Pick and Mix Bowls,Friday
998,11/4/2016,12:34:45,486,Pastry,Friday
999,11/4/2016,12:34:45,486,Bread,Friday
1000,11/4/2016,12:45:42,487,Soup,Friday
1001,11/4/2016,12:45:42,487,Scandinavian,Friday
1002,11/4/2016,12:45:42,487,Coffee,Friday
1003,11/4/2016,12:45:42,487,Mineral water,Friday
1004,11/4/2016,12:51:54,488,Juice,Friday
1005,11/4/2016,12:51:54,488,Mineral water,Friday
1006,11/4/2016,12:51:54,488,Sandwich,Friday
1007,11/4/2016,12:51:54,488,Pick and Mix Bowls,Friday
1008,11/4/2016,12:54:15,489,Bread,Friday
1011,11/4/2016,12:54:15,489,Pastry,Friday
1012,11/4/2016,12:54:15,489,Bread,Friday
1013,11/4/2016,12:56:51,490,Hearty & Seasonal,Friday
1014,11/4/2016,12:56:51,490,Hearty & Seasonal,Friday
1015,11/4/2016,12:56:51,490,Coffee,Friday
1016,11/4/2016,12:56:51,490,Coffee,Friday
1017,11/4/2016,13:01:38,491,Bread,Friday
1018,11/4/2016,13:01:38,491,Hearty & Seasonal,Friday
1019,11/4/2016,13:01:38,491,Coffee,Friday
1020,11/4/2016,13:01:38,491,Mineral water,Friday
1021,11/4/2016,13:04:40,492,Coffee,Friday
1022,11/4/2016,13:04:40,492,Tartine,Friday
1023,11/4/2016,13:04:40,492,Sandwich,Friday
1024,11/4/2016,13:04:40,492,Brownie,Friday
1025,11/4/2016,13:15:24,493,Coffee,Friday
1026,11/4/2016,13:15:24,493,Brownie,Friday
1027,11/4/2016,13:39:44,494,Alfajores,Friday
1028,11/4/2016,13:39:44,494,Coffee,Friday
1029,11/4/2016,13:39:44,494,Tartine,Friday
1030,11/4/2016,13:55:51,495,Mighty Protein,Friday
1031,11/4/2016,13:55:51,495,Coffee,Friday
1032,11/4/2016,14:04:31,497,Coffee,Friday
1033,11/4/2016,14:04:31,497,Hot chocolate,Friday
1034,11/4/2016,14:16:07,498,Soup,Friday
1035,11/4/2016,14:16:07,498,Jam,Friday
1036,11/4/2016,14:16:07,498,Coffee,Friday
1037,11/4/2016,14:16:07,498,Coffee,Friday
1038,11/4/2016,14:17:39,499,Mineral water,Friday
1039,11/4/2016,14:17:39,499,Brownie,Friday
1040,11/4/2016,14:24:36,500,Scandinavian,Friday
1041,11/4/2016,14:24:36,500,Coffee,Friday
1042,11/4/2016,14:30:08,501,Scandinavian,Friday
1043,11/4/2016,14:30:08,501,Coffee,Friday
1044,11/4/2016,14:49:02,502,Coffee,Friday
1045,11/4/2016,14:49:02,502,Coffee,Friday
1046,11/4/2016,14:51:22,503,Coffee,Friday
1047,11/4/2016,14:51:22,503,Coffee,Friday
1048,11/4/2016,14:51:22,503,Hot chocolate,Friday
1049,11/4/2016,14:51:22,503,Brownie,Friday
1050,11/4/2016,14:51:22,503,Hearty & Seasonal,Friday
1051,11/4/2016,15:18:24,504,Tea,Friday
1052,11/4/2016,15:18:24,504,Cake,Friday
1053,11/4/2016,15:20:23,505,Medialuna,Friday
1054,11/4/2016,15:31:51,506,Alfajores,Friday
1055,11/4/2016,15:31:51,506,Tea,Friday
1056,11/4/2016,15:31:51,506,Coffee,Friday
1057,11/4/2016,15:35:06,507,Coffee,Friday
1058,11/4/2016,15:35:06,507,Juice,Friday
1059,11/4/2016,15:35:06,507,Brownie,Friday
1060,11/4/2016,15:35:06,507,Alfajores,Friday
